Core_id,Ranking,University,Country,City,Region,Score,logo
2046,1001-1200,Ocean University of China,China (Mainland),Qingdao,Asia,,https://www.topuniversities.com/sites/default/files/ocean-university-of-china_592560cf2aeae70239af5282_small.jpg
25366,1001-1200,Odessa I.I.Mechnikov National University,Ukraine,Odessa,Europe,,https://www.topuniversities.com/sites/default/files/210808091113am853874C--fakepath-Logo-ukr-eng-rus-Blue-48x48.jpg
1822,1001-1200,Ohio University,United States,Athens,North America,,https://www.topuniversities.com/sites/default/files/ohio-university_1822_small.jpg
416,1001-1200,Paul Valéry University Montpellier,France,Montpellier,Europe,,https://www.topuniversities.com/sites/default/files/universit-paul-valery-montpellier-3-_592560cf2aeae70239af4c25_small.jpg
2240,1001-1200,Rochester Institute of Technology (RIT),United States,Rochester,North America,,https://www.topuniversities.com/sites/default/files/rochester-institute-of-technology-rit_592560cf2aeae70239af5343_small.jpg
543,1001-1200,Saitama University,Japan,Saitama City,Asia,,https://www.topuniversities.com/sites/default/files/saitama-university_592560cf2aeae70239af4ca2_small.jpg
1830,1001-1200,San Diego State University,United States,San Diego ,North America,,https://www.topuniversities.com/sites/default/files/san-diego-state-university_1830_small.jpg
25819,1001-1200,Sathyabama Institute of Science and Technology (Deemed to be University),India,Chennai,Asia,,https://www.topuniversities.com/sites/default/files/sathyabama-institute-of-science-and-technology-deemed-to-be-university_592560cf2aeae70239af5a63_small.jpg
19698,1001-1200,Seattle University,United States,Seattle,North America,,https://www.topuniversities.com/sites/default/files/seattle-university_592560e09988f300e2320add_small.jpg
20416,1001-1200,Seoul National University of Science and Technology,South Korea,Seoul,Asia,,https://www.topuniversities.com/sites/default/files/seoul-national-university-of-science-and-technology_592560e09988f300e2320bcd_small.jpg
979,1001-1200,Shahid Beheshti University (SBU),Iran,Tehran,Asia,,https://www.topuniversities.com/sites/default/files/shahid-beheshti-university-sbu_592560cf2aeae70239af4e58_small.jpg
2025,1001-1200,Shanghai International Studies University,China (Mainland),Shanghai,Asia,,https://www.topuniversities.com/sites/default/files/shanghai-international-studies-university_592560cf2aeae70239af526d_small.jpg
1629,1001-1200,Sheffield Hallam University,,,Europe,,https://www.topuniversities.com/sites/default/files/sheffield-hallam-university_592560cf2aeae70239af50e0_small.jpg
19444,1001-1200,"Siberian Federal University, SibFU",Russia,Krasnoyarsk,Europe,,https://www.topuniversities.com/sites/default/files/siberian-federal-university-sibfu_592560df9988f300e2320a65_small.jpg
36592,1001-1200,"Siksha ‘O’ Anusandhan (Deemed to be University), SOA",India,Bhubaneswar,Asia,,https://www.topuniversities.com/sites/default/files/siksha-o-anusandhan-deemed-to-be-university_5aeae599cb4de71cbf27fc29_small.jpg
25663,1001-1200,Silesian University of Technology,Poland,Gliwice,Europe,,https://www.topuniversities.com/sites/default/files/silesian-university-of-technology-in-gliwice_592560e59988f300e2321be1_small.jpg
1100,1001-1200,Sookmyung Women's University ,South Korea,Seoul,Asia,,https://www.topuniversities.com/sites/default/files/sookmyung-womens-university-_592560cf2aeae70239af4ecf_small.jpg
2136,1001-1200,Taibah University,Saudi Arabia,Medina,Asia,,https://www.topuniversities.com/sites/default/files/taibah-university_592560cf2aeae70239af52db_small.jpg
14350,1001-1200,Tallinn University ,Estonia,Tallinn,Europe,,https://www.topuniversities.com/sites/default/files/tallinn-university-_592560cf2aeae70239af567b_small.jpg
1469,1001-1200,Technical University of Lublin,Poland,Lublin,Europe,,https://www.topuniversities.com/sites/default/files/technical-university-of-lublin_592560cf2aeae70239af5041_small.jpg
967,1001-1200,Telkom University,Indonesia,Bandung,Asia,,https://www.topuniversities.com/sites/default/files/telkom-university_592560cf2aeae70239af4e4b_small.jpg
1839,1001-1200,Texas Tech University,United States,Lubbock,North America,,https://www.topuniversities.com/sites/default/files/texas-tech-university_592560cf2aeae70239af51b2_small.jpg
25737,1001-1200,Thapar Institute of Engineering & Technology,India,Patiala,Asia,,https://www.topuniversities.com/sites/default/files/thapar-institute-of-engineering-and-technology-deemed-to-be-university_592560e59988f300e2321c69_small.jpg
21461,1001-1200,The Herzen State Pedagogical University of Russia,Russia,,Europe,,https://www.topuniversities.com/sites/default/files/herzen-state-pedagogical-university-of-russia_592560e09988f300e2320c6c_small.jpg
14982,1001-1200,The Josip Juraj Strossmayer University of Osijek,Croatia,Osijek,Europe,,https://www.topuniversities.com/sites/default/files/the-josip-juraj-strossmayer-university-of-osijek_592560cf2aeae70239af581c_small.jpg
20661,1001-1200,"The National Research University ""Belgorod State University""",Russia,Belgorod,Europe,,https://www.topuniversities.com/sites/default/files/belgorod-state-national-research-university_592560cf2aeae70239af5949_small.jpg
13,1001-1200,The University of Alabama,United States,Tuscaloosa,North America,,https://www.topuniversities.com/sites/default/files/university-of-alabama_592560cf2aeae70239af4a91_small.jpg
334,1001-1200,The University of Lahore,Pakistan,Lahore,Asia,,https://www.topuniversities.com/sites/default/files/the-university-of-lahore_592560cf2aeae70239af4bda_small.jpg
1656,1001-1200,The University of Northampton,United Kingdom,Northampton,Europe,,https://www.topuniversities.com/sites/default/files/the-university-of-northampton_592560cf2aeae70239af50fc_small.jpg
612,1001-1200,Tokai University,Japan,Hiratsuka City,Asia,,https://www.topuniversities.com/sites/default/files/tokai-university_592560cf2aeae70239af4ce7_small.jpg
1234,1001-1200,Tomas Bata University in Zlin,Czechia,Zlin,Europe,,https://www.topuniversities.com/sites/default/files/tomas-bata-university-in-zlin_1234_small.jpg
22509,1001-1200,Ton Duc Thang University,Vietnam,Ho Chi Minh City,Asia,,https://www.topuniversities.com/sites/default/files/ton-duc-thang-university_592560e19988f300e2320e3c_small.jpg
2576,1001-1200,Universidad Andrés Bello,Chile,Santiago,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-andrs-bello_2576_small.jpg
1704,1001-1200,Universidad Austral de Chile,Chile,Valdivia,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-austral-de-chile_1704_small.jpg
2579,1001-1200,Universidad Autónoma de Aguascalientes (UAA),Mexico,Aguascalientes,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-autnoma-de-aguascalientes-uaa_592560cf2aeae70239af5496_small.jpg
1715,1001-1200,Universidad Autónoma de Nuevo León,Mexico,San Nicolás de los Garza,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-autnoma-de-nuevo-len_592560cf2aeae70239af5136_small.jpg
2675,1001-1200,Universidad Industrial de Santander - UIS,Colombia,Bucaramanga,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-industrial-de-santander-uis_592560cf2aeae70239af54f6_small.jpg
824,1001-1200," ULACIT - Universidad Latinoamericana de Ciencia y Tecnología, Costa Rica",Costa Rica,San José,Latin America,,https://www.topuniversities.com/sites/default/files/-ulacit-universidad-latinoamericana-de-ciencia-y-tecnologa-costa-rica_592560cf2aeae70239af4dbb_small.jpg
1752,1001-1200,Universidad Nacional Agraria la Molina,Peru,Lima,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-nacional-agraria-la-molina_592560cf2aeae70239af515c_small.jpg
1696,1001-1200,Universidad Nacional de Cuyo,Argentina,Mendoza,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-cuyo_592560cf2aeae70239af5124_small.jpg
1698,1001-1200,Universidad Nacional de Río Cuarto - UNRC,Argentina,Río Cuarto,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-ro-cuarto-unrc_592560cf2aeae70239af5127_small.jpg
2688,1001-1200,Universidad Nacional de la Asunción,Paraguay,San Lorenzo,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-la-asuncin_592560cf2aeae70239af5503_small.jpg
2109,1001-1200,Universidad Nacional Costa Rica,Costa Rica,Heredia,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-nacional-costa-rica_592560cf2aeae70239af52c1_small.jpg
1749,1001-1200,Universidad Peruana de Ciencias Aplicadas,Peru,Monterrico,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-peruana-de-ciencias-aplicadas_1749_small.jpg
1517,1001-1200,Universidad Rey Juan Carlos,Spain,Móstoles,Europe,,https://www.topuniversities.com/sites/default/files/universidad-rey-juan-carlos_1517_small.jpg
816,1001-1200,Universidad Tecnológica de Panamá (UTP),Panama,Panama City,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-tecnolgica-de-panam-utp_592560cf2aeae70239af4db4_small.jpg
2120,1001-1200,Universidad Técnica Federico Santa María (USM),Chile,Valparaíso,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-tcnica-federico-santa-mara-usm_592560cf2aeae70239af52cb_small.jpg
1521,1001-1200,Universidad de Castilla-La Mancha,Spain,Ciudad Real,Europe,,https://www.topuniversities.com/sites/default/files/universidad-de-castilla-la-mancha_1521_small.jpg
2631,1001-1200,Universidad de Córdoba - Colombia,Colombia,Montería,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-de-crdoba-colombia_592560cf2aeae70239af54ca_small.jpg
1748,1001-1200,Universidad de Lima,Peru,Lima,Latin America,,https://www.topuniversities.com/sites/default/files/230207011108pm679897LOGO-ULIMA-48x48.jpg
1724,1001-1200,Universidad de Monterrey (UDEM),Mexico,San Pedro Garza García,Latin America,,https://www.topuniversities.com/sites/default/files/Webp.net-resizeimage-2021-06-15T131430.941-48x48.jpg
1516,1001-1200,Universidad de Oviedo,Spain,Oviedo,Europe,,https://www.topuniversities.com/sites/default/files/universidad-de-oviedo_592560cf2aeae70239af5070_small.jpg
1702,1001-1200,Universidad de Talca,Chile,Talca,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-de-talca_592560cf2aeae70239af5129_small.jpg
1529,1001-1200,Universidad de Valladolid,Spain,Valladolid,Europe,,https://www.topuniversities.com/sites/default/files/universidad-de-valladolid_592560cf2aeae70239af507c_small.jpg
2656,1001-1200,Universidad de Valparaíso (UV),Chile,Valparaíso,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-de-valparaso-uv_592560cf2aeae70239af54e3_small.jpg
2664,1001-1200,Universidad del Norte ,Colombia,Barranquilla,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-del-norte-_592560cf2aeae70239af54ec_small.jpg
2665,1001-1200,Universidad del Pacífico,Peru,Jesús María,Latin America,,https://www.topuniversities.com/sites/default/files/230228064924pm433423logo-UP-48x48.jpg
2741,1001-1200,Universidade Federal de Juiz de Fora- (UFJF),Brazil,Juiz de For a,Latin America,,https://www.topuniversities.com/sites/default/files/universidade-federal-de-juiz-de-fora-ufjf_592560cf2aeae70239af5539_small.jpg
2745,1001-1200,Universidade Federal de Pelotas ,Brazil,Pelotas,Latin America,,https://www.topuniversities.com/sites/default/files/universidade-federal-de-pelotas-_592560cf2aeae70239af553d_small.jpg
1728,1001-1200,Universidade Federal de Pernambuco (UFPE) ,Brazil,Recife,Latin America,,https://www.topuniversities.com/sites/default/files/universidade-federal-de-pernambuco-ufpe-_592560cf2aeae70239af5143_small.jpg
1510,1001-1200,Universidade da Coruña ,Spain,A Coruña,Europe,,https://www.topuniversities.com/sites/default/files/universidade-da-corua-_592560cf2aeae70239af5069_small.jpg
1526,1001-1200,Universidade de Vigo,Spain,Vigo,Europe,,https://www.topuniversities.com/sites/default/files/220406023231pm599996220331033736pm534640Logo-UVigo-200x200-48x48.jpg
2721,1001-1200,Universidade do Estado do Rio de Janeiro (UERJ),Brazil,Rio de Janeiro,Latin America,,https://www.topuniversities.com/sites/default/files/universidade-do-estado-do-rio-de-janeiro-uerj_592560cf2aeae70239af5525_small.jpg
2304,1001-1200,Universitas Hasanuddin,Indonesia,Makassar,Asia,,https://www.topuniversities.com/sites/default/files/hasanuddin-university_592560cf2aeae70239af5384_small.jpg
960,1001-1200,Universitas Sebelas Maret,Indonesia,Surakarta,Asia,,https://www.topuniversities.com/sites/default/files/universitas-sebelas-maret_592560cf2aeae70239af4e43_small.jpg
1980,1001-1200,Universiti Kuala Lumpur (UniKL),Malaysia,Kuala Lumpur ,Asia,,https://www.topuniversities.com/sites/default/files/universiti-kuala-lumpur-unikl_1980_small.jpg
1133,1001-1200,Universiti Malaysia Sabah (UMS),Malaysia,Kota Kinabalu,Asia,,https://www.topuniversities.com/sites/default/files/universiti-malaysia-sabah-ums_592560cf2aeae70239af4ef1_small.jpg
1979,1001-1200,Universiti Malaysia Sarawak (UNIMAS),Malaysia,Kuching,Asia,,https://www.topuniversities.com/sites/default/files/universiti-malaysia-sarawak-unimas_592560cf2aeae70239af523e_small.jpg
1987,1001-1200,Universiti Malaysia Terengganu (UMT),Malaysia,Kuala Terengganu,Asia,,https://www.topuniversities.com/sites/default/files/universiti-malaysia-terengganu-umt_1987_small.jpg
1986,1001-1200,Universiti Tun Hussein Onn  Malaysia (UTHM),Malaysia,Batu Pahat,Asia,,https://www.topuniversities.com/sites/default/files/universiti-tun-hussein-onn-malaysia-uthm_1986_small.jpg
776,1001-1200,"University of Agriculture, Faisalabad ",Pakistan,Faisalabad,Asia,,https://www.topuniversities.com/sites/default/files/university-of-agriculture-faisalabad_776_small.jpg
2251,1001-1200,University of Arkansas Fayetteville ,United States,Fayetteville,North America,,https://www.topuniversities.com/sites/default/files/university-of-arkansas-fayetteville-_592560cf2aeae70239af534e_small.jpg
2243,1001-1200,University of Belgrade,Serbia,Belgrade,Europe,,https://www.topuniversities.com/sites/default/files/university-of-belgrade_2243_small.jpg
1468,1001-1200,University of Bialystok,Poland,Bialystok,Europe,,https://www.topuniversities.com/sites/default/files/university-of-bialystok_592560cf2aeae70239af5040_small.jpg
77,1001-1200,University of Bucharest,Romania,Bucharest,Europe,,https://www.topuniversities.com/sites/default/files/university-of-bucharest_77_small.jpg
15001,1001-1200,University of Calabria,Italy,Rende,Europe,,https://www.topuniversities.com/sites/default/files/university-of-calabria_592560cf2aeae70239af5821_small.jpg
707,1001-1200,University of Derby,United Kingdom,Derby,Europe,,https://www.topuniversities.com/sites/default/files/university-of-derby_592560cf2aeae70239af4d46_small.jpg
14353,1001-1200,University of Hawaii at Hilo,United States,Hilo,North America,,https://www.topuniversities.com/sites/default/files/university-of-hawaii-at-hilo_592560cf2aeae70239af567e_small.jpg
14377,1001-1200,University of Kufa,Iraq,Kufa,Asia,,https://www.topuniversities.com/sites/default/files/university-of-kufa_592560cf2aeae70239af5696_small.jpg
14262,1001-1200,University of Latvia,Latvia,Riga,Europe,,https://www.topuniversities.com/sites/default/files/university-of-latvia_592560cf2aeae70239af5637_small.jpg
1387,1001-1200,University of Miskolc ,Hungary,Miskolc,Europe,,https://www.topuniversities.com/sites/default/files/university-of-miskolc-_592560cf2aeae70239af4fee_small.jpg
2301,1001-1200,University of Missouri Saint Louis,United States,St. Louis,North America,,https://www.topuniversities.com/sites/default/files/230504125339pm154918download-48x48.jpg
2117,1001-1200,"University of Missouri, Kansas City",United States,Kansas City,North America,,https://www.topuniversities.com/sites/default/files/university-of-missouri-kansas-city_592560cf2aeae70239af52c8_small.jpg
2260,1001-1200,University of Montana Missoula ,United States,Missoula ,North America,,https://www.topuniversities.com/sites/default/files/university-of-montana-missoula_2260_small.jpg
419,1001-1200,University of Mumbai,India,Mumbai,Asia,,https://www.topuniversities.com/sites/default/files/university-of-mumbai_592560cf2aeae70239af4c26_small.jpg
15043,1001-1200,University of Nairobi,Kenya,Nairobi,Africa,,https://www.topuniversities.com/sites/default/files/university-of-nairobi_15043_small.jpg
1428,1001-1200,University of Naples Parthenope,Italy,Naples,Europe,,https://www.topuniversities.com/sites/default/files/naples45.jpg
1856,1001-1200,University of North Texas,United States,Denton,North America,,https://www.topuniversities.com/sites/default/files/university-of-north-texas_592560cf2aeae70239af51c3_small.jpg
1230,1001-1200,University of Ostrava,Czechia,Ostrava,Europe,,https://www.topuniversities.com/sites/default/files/university-of-ostrava_592560cf2aeae70239af4f51_small.jpg
2244,1001-1200,University of Palermo,Italy,Palermo,Europe,,https://www.topuniversities.com/sites/default/files/university-of-palermo_592560cf2aeae70239af5347_small.jpg
25684,1001-1200,University of Pannonia,Hungary,Veszprém,Europe,,https://www.topuniversities.com/sites/default/files/university-of-pannonia_592560e59988f300e2321c07_small.jpg
1229,1001-1200,University of Pardubice,Czechia,Pardubice,Europe,,https://www.topuniversities.com/sites/default/files/university-of-pardubice_592560cf2aeae70239af4f50_small.jpg
1183,1001-1200,University of Peradeniya ,Sri Lanka,Peradeniya,Asia,,https://www.topuniversities.com/sites/default/files/university-of-peradeniya-_592560cf2aeae70239af4f22_small.jpg
1561,1001-1200,University of Primorska,Slovenia,Koper,Europe,,https://www.topuniversities.com/sites/default/files/university-of-primorska_592560cf2aeae70239af509d_small.jpg
1765,1001-1200,University of Regina,Canada,Saskatoon,North America,,https://www.topuniversities.com/sites/default/files/university-of-regina_592560cf2aeae70239af5168_small.jpg
1858,1001-1200,University of Rhode Island ,United States,Kingston,North America,,https://www.topuniversities.com/sites/default/files/university-of-rhode-island-_592560cf2aeae70239af51c7_small.jpg
25521,1001-1200,University of Rijeka,Croatia,Rijeka,Europe,,https://www.topuniversities.com/sites/default/files/university-of-rijeka_592560e59988f300e2321aad_small.jpg
1910,1001-1200,University of Salerno,Italy,Fisciano,Europe,,https://www.topuniversities.com/sites/default/files/university-of-salerno_592560cf2aeae70239af51f9_small.jpg
546,1001-1200,University of San Diego,United States,San Diego,North America,,https://www.topuniversities.com/sites/default/files/university-of-san-diego_592560cf2aeae70239af4ca6_small.jpg
711,1001-1200,University of San Francisco,United States,San Francisco,North America,,https://www.topuniversities.com/sites/default/files/university-of-san-francisco_592560cf2aeae70239af4d4a_small.jpg
2293,1001-1200,University of Texas at San Antonio,United States,San Antonio,North America,,https://www.topuniversities.com/sites/default/files/university-of-texas-at-san-antonio_592560cf2aeae70239af5379_small.jpg
1862,1001-1200,University of Toledo,United States,Toledo,North America,,https://www.topuniversities.com/sites/default/files/university-of-toledo_592560cf2aeae70239af51c9_small.jpg
48455,1001-1200,University of Warmia and Mazury in Olsztyn,Poland,Olsztyn,Europe,,https://www.topuniversities.com/sites/default/files/university-of-warmia-and-mazury-in-olsztyn_5fb4998b5c52f30a7416db55_small.jpg
2242,1001-1200,University of Wisconsin Milwaukee ,United States,Milwaukee,North America,,https://www.topuniversities.com/sites/default/files/university-of-wisconsin-milwaukee-_592560cf2aeae70239af5346_small.jpg
1627,1001-1200,University of Wolverhampton,United Kingdom,Telford,Europe,,https://www.topuniversities.com/sites/default/files/university-of-wolverhampton_592560cf2aeae70239af50e1_small.jpg
479,1001-1200,University of the Pacific,United States,Stockton,North America,,https://www.topuniversities.com/sites/default/files/university-of-the-pacific_592560cf2aeae70239af4c6b_small.jpg
847,1001-1200,University of the Sunshine Coast ,Australia,Sunshine Coast,Oceania,,https://www.topuniversities.com/sites/default/files/USC2017-VA-colour-200px-sq-48x48.jpg
1216,1001-1200,University of the Western Cape,South Africa,Cape Town,Africa,,https://www.topuniversities.com/sites/default/files/university-of-the-western-cape_592560cf2aeae70239af4f56_small.jpg
1420,1001-1200,Università degli Studi della Tuscia (University of Tuscia),Italy,Viterbo,Europe,,https://www.topuniversities.com/sites/default/files/universita-degli-studi-della-tuscia_592560cf2aeae70239af500f_small.jpg
25042,1001-1200,Università degli Studi di Udine,Italy,Udine,Europe,,https://www.topuniversities.com/sites/default/files/universit-degli-studi-di-udine_592560cf2aeae70239af5a33_small.jpg
1369,1001-1200,Universität Siegen,Germany,Siegen,Europe,,https://www.topuniversities.com/sites/default/files/universitt-siegen_592560cf2aeae70239af4fdc_small.jpg
374,1001-1200,Université Lumière Lyon 2,France,Lyon,Europe,,https://www.topuniversities.com/sites/default/files/universit-lumire-lyon-2_592560cf2aeae70239af4bf9_small.jpg
620,1001-1200,Université Toulouse 1 Capitole,France,Toulouse,Europe,,https://www.topuniversities.com/sites/default/files/universit-toulouse-1-capitole_620_small.jpg
1311,1001-1200,Université de Poitiers,France,Poitiers,Europe,,https://www.topuniversities.com/sites/default/files/universit-de-poitiers_592560cf2aeae70239af4fa2_small.jpg
621,1001-1200,Université Toulouse - Jean Jaurès,France,Toulouse,Europe,,https://www.topuniversities.com/sites/default/files/universit-de-toulouse-ii-le-mirail_621_small.jpg
1864,1001-1200,Utah State University ,United States,Logan,North America,,https://www.topuniversities.com/sites/default/files/utah-state-university-_592560cf2aeae70239af51cb_small.jpg
14724,1001-1200,Vancouver Island University,Canada,Nanaimo,North America,,https://www.topuniversities.com/sites/default/files/220509092908am391438VIU-48x48.jpg
929,1001-1200,"Vellore Institute of Technology (VIT), Vellore, India",India,Vellore,Asia,,https://www.topuniversities.com/sites/default/files/vellore-institute-of-technology-vit_592560cf2aeae70239af4e26_small.jpg
1499,1001-1200,Voronezh State University,Russia,Voronezh ,Europe,,https://www.topuniversities.com/sites/default/files/voronezh-state-university_1499_small.jpg
14932,1001-1200,Warsaw University of Life Sciences  SGGW (WULS-SGGW),Poland,Warsaw,Europe,,https://www.topuniversities.com/sites/default/files/warsaw-university-of-life-sciences-sggw-wuls-sggw_14932_small.jpg
2200,1001-1200,West Virginia University,United States,Morgantown,North America,,https://www.topuniversities.com/sites/default/files/west-virginia-university_592560cf2aeae70239af531c_small.jpg
1867,1001-1200,Western Michigan University,United States,Kalamazoo,North America,,https://www.topuniversities.com/sites/default/files/western-michigan-university_592560cf2aeae70239af51ce_small.jpg
14989,1001-1200,Xi'an Jiaotong Liverpool University,China (Mainland),Suzhou,Asia,,https://www.topuniversities.com/sites/default/files/xian-jiaotong-liverpool-university_592560cf2aeae70239af581d_small.jpg
29098,1001-1200,Yildiz Technical University,Turkey,Istanbul,Asia,,https://www.topuniversities.com/sites/default/files/yildiz-technical-university_592560cf2aeae70239af5aa4_small.jpg
22426,1201-1400, Don State Technical University,Russia,Rostov-on-Don,Europe,,https://www.topuniversities.com/sites/default/files/-don-state-technical-university_592560cf2aeae70239af5995_small.jpg
1568,1201-1400,Akdeniz Üniversitesi,Turkey,Antalya,Asia,,https://www.topuniversities.com/sites/default/files/akdeniz-niversitesi_592560cf2aeae70239af50a4_small.jpg
1204,1201-1400,Al-Azhar University,Egypt,Cairo,Africa,,https://www.topuniversities.com/sites/default/files/al-azhar-university-_592560cf2aeae70239af4f37_small.jpg
23973,1201-1400,Al-Balqa Applied University,Jordan,As-Salt,Asia,,https://www.topuniversities.com/sites/default/files/al-balqa-applied-university_592560cf2aeae70239af59fa_small.jpg
1486,1201-1400,Alexandru Ioan Cuza University,Romania,Iași,Europe,,https://www.topuniversities.com/sites/default/files/alexandru-ioan-cuza-university_592560cf2aeae70239af5052_small.jpg
25185,1201-1400,Anadolu University,Turkey,Eskisehir,Asia,,https://www.topuniversities.com/sites/default/files/anadolu-university_592560cf2aeae70239af5a3c_small.jpg
22,1201-1400,Aoyama Gakuin University,Japan,Tokyo,Asia,,https://www.topuniversities.com/sites/default/files/aoyama-gakuin-university_592560cf2aeae70239af4a9a_small.jpg
782,1201-1400,Bahauddin Zakariya University ,Pakistan,Multan,Asia,,https://www.topuniversities.com/sites/default/files/bahauddin-zakariya-university-_592560cf2aeae70239af4d91_small.jpg
2534,1201-1400,Birzeit university,Palestinian Territories,Birzeit,Asia,,https://www.topuniversities.com/sites/default/files/birzeit-university_592560cf2aeae70239af546c_small.jpg
23890,1201-1400,British University in Egypt,Egypt,El Shorouk,Africa,,https://www.topuniversities.com/sites/default/files/british-university-in-egypt_592560e29988f300e232122d_small.jpg
2245,1201-1400,California Polytechnic State University,United States,San Luis Obispo,North America,,https://www.topuniversities.com/sites/default/files/california-polytechnic-state-university_592560cf2aeae70239af5348_small.jpg
28455,1201-1400,California State University - Los Angeles,United States,Los Angeles,North America,,https://www.topuniversities.com/sites/default/files/california-state-university-los-angeles_592560e79988f300e232207f_small.jpg
15221,1201-1400,Universidad Católica de Córdoba,Argentina,Córdoba,Latin America,,https://www.topuniversities.com/sites/default/files/catholic-university-of-cordoba_592560cf2aeae70239af5899_small.jpg
1788,1201-1400,Central Michigan University,United States,Mount Pleasant,North America,,https://www.topuniversities.com/sites/default/files/central-michigan-university_592560cf2aeae70239af517f_small.jpg
2021,1201-1400,China University of Political Science and Law,China (Mainland),Beijing,Asia,,https://www.topuniversities.com/sites/default/files/china-university-of-political-science-and-law_2021_small.jpg
1996,1201-1400,Chung Yuan Christian University,Taiwan,Taoyuan City,Asia,,https://www.topuniversities.com/sites/default/files/chung-yuan-christian-university_592560cf2aeae70239af524f_small.jpg
1791,1201-1400,Cleveland State University,United States,Cleveland ,North America,,https://www.topuniversities.com/sites/default/files/cleveland-state-university_592560cf2aeae70239af5182_small.jpg
1583,1201-1400,Dokuz Eylul Universitesi,Turkey,Izmir,Asia,,https://www.topuniversities.com/sites/default/files/dokuz-eyll-niversitesi_592560cf2aeae70239af50b2_small.jpg
1566,1201-1400,EGE UNIVERSITY,Turkey,İzmir,Asia,,https://www.topuniversities.com/sites/default/files/ege-niversitesi_592560cf2aeae70239af50a1_small.jpg
3,1201-1400,Feng Chia University,Taiwan,Taichung City,Asia,,https://www.topuniversities.com/sites/default/files/feng-chia-university_592560cf2aeae70239af4a87_small.jpg
1797,1201-1400,Florida Atlantic University - Boca Raton,United States,Boca Raton,North America,,https://www.topuniversities.com/sites/default/files/florida-atlantic-university-boca-raton_592560cf2aeae70239af5189_small.jpg
217,1201-1400,Fu Jen Catholic University,Taiwan,New Taipei City,Asia,,https://www.topuniversities.com/sites/default/files/fu-jen-catholic-university_217_small.jpg
2559,1201-1400,Fundación Universidad de Bogotá Jorge Tadeo Lozano,Colombia,Bogotá,Latin America,,https://www.topuniversities.com/sites/default/files/fundacin-universidad-de-bogot-jorge-tadeo-lozano_592560cf2aeae70239af5482_small.jpg
1591,1201-1400,Gebze Technical University (GTU),Turkey,Gebze,Asia,,https://www.topuniversities.com/sites/default/files/gebze-technical-university-gtu_592560cf2aeae70239af50ba_small.jpg
23909,1201-1400,German University in Cairo,Egypt,Cairo,Africa,,https://www.topuniversities.com/sites/default/files/german-university-in-cairo_592560e29988f300e232125e_small.jpg
15123,1201-1400,Hanoi University of Science and Technology,Vietnam,Hanoi,Asia,,https://www.topuniversities.com/sites/default/files/hanoi-university-of-science-and-technology_592560cf2aeae70239af585f_small.jpg
1208,1201-1400,Helwan University ,Egypt,Helwan,Africa,,https://www.topuniversities.com/sites/default/files/helwan-university-_592560cf2aeae70239af4f3b_small.jpg
2040,1201-1400,Hohai University,China (Mainland),Nanjing,Asia,,https://www.topuniversities.com/sites/default/files/hohai-university_592560cf2aeae70239af527b_small.jpg
1059,1201-1400,Hongik University ,South Korea,Seoul,Asia,,https://www.topuniversities.com/sites/default/files/hongik-university_1059_small.jpg
2294,1201-1400,Humboldt State University,United States,Arcata,North America,,https://www.topuniversities.com/sites/default/files/humboldt-state-university_592560cf2aeae70239af537a_small.jpg
2287,1201-1400,Illinois State University,United States,Normal,North America,,https://www.topuniversities.com/sites/default/files/illinois-state-university_592560cf2aeae70239af5372_small.jpg
1805,1201-1400,Indiana State University,United States,Terre Haute,North America,,https://www.topuniversities.com/sites/default/files/Webp.net-resizeimage-2021-05-14T141731.257-48x48.jpg
2198,1201-1400,"International Islamic University, Islamabad (IIU)",Pakistan,Islamabad,Asia,,https://www.topuniversities.com/sites/default/files/international-islamic-university-islamabad-iiu_592560cf2aeae70239af5319_small.jpg
1505,1201-1400,Irkutsk State University,Russia,Irkutsk,Europe,,https://www.topuniversities.com/sites/default/files/irkutsk-state-university_592560cf2aeae70239af5064_small.jpg
1597,1201-1400,Istanbul Bilgi Üniversitesi,Turkey,Istanbul,Asia,,https://www.topuniversities.com/sites/default/files/istanbul-bilgi-niversitesi_592560cf2aeae70239af50c3_small.jpg
1600,1201-1400,Izmir Institute of Technology (IZTECH),Turkey,Izmir,Asia,,https://www.topuniversities.com/sites/default/files/izmir-institute-of-technology-iztech_592560cf2aeae70239af50c4_small.jpg
